shipment_id,warehouse_id,customer_id,crop_id,shipment_date,delivery_date,status,total_weight_kg,shipping_cost_thb,transport_mode,driver_name,vehicle_plate
SHP-018074,WH-004,CUS-0116,CRP-005,2025-07-03,2025-07-10,จัดส่งแล้ว,28949.26,16141.88,เรือ,สายฝน มั่งมี,ฉฉ-6553 กทม
SHP-018075,WH-015,CUS-0195,CRP-010,2025-02-26,2025-03-10,กำลังขนส่ง,8792.49,8162.19,รถบรรทุก,ฉัตรชัย พิมพา,ขข-4022 กทม
SHP-018076,WH-006,CUS-0019,CRP-015,2022-01-08,2022-01-17,จัดส่งแล้ว,16130.84,24965.68,เรือ,ฉัตรชัย สีทอง,ขข-2320 ชม
SHP-018077,WH-009,CUS-0032,CRP-003,2023-03-30,2023-04-07,จัดส่งแล้ว,26327.16,47012.75,รถบรรทุก,สมบัติ ดาวเรือง,งง-7566 กทม
SHP-018078,WH-005,CUS-0099,CRP-005,2025-03-31,2025-04-04,จัดส่งแล้ว,666.69,606.48,รถบรรทุก,สุดา ดวงดี,ขข-6777 ชม
SHP-018079,WH-009,CUS-0041,CRP-003,2024-04-10,2024-04-17,จัดส่งแล้ว,1890.76,2538.21,รถไฟ,วิทยา สมบูรณ์,กก-7229 ชม
SHP-018080,WH-006,CUS-0195,CRP-012,2023-07-26,2023-08-05,จัดส่งแล้ว,5307.53,7937.36,รถบรรทุก,ศิริ สมบูรณ์,งง-8473 สง
SHP-018081,WH-006,CUS-0183,CRP-006,2025-07-18,2025-07-31,จัดส่งแล้ว,12487.18,19184.95,รถไฟ,นภา ฤทธิ์ไกร,ชช-9896 สข
SHP-018082,WH-001,CUS-0155,CRP-009,2023-09-15,2023-09-23,จัดส่งแล้ว,17383.77,28991.75,รถไฟ,ศิริ เพชรดี,ชช-1992 ชม
SHP-018083,WH-007,CUS-0085,CRP-001,2025-05-22,2025-06-01,จัดส่งแล้ว,22864.14,22583.3,รถบรรทุก,วรากร ชูชื่น,กก-9939 สง
SHP-018084,WH-012,CUS-0015,CRP-015,2024-01-07,2024-01-13,จัดส่งแล้ว,18487.07,11616.08,เรือ,ธนกร ฤทธิ์ไกร,ขข-6530 สข
SHP-018085,WH-010,CUS-0040,CRP-012,2022-06-26,,รอดำเนินการ,15777.85,23507.54,รถบรรทุก,เอกชัย ทองแดง,ฉฉ-5937 กทม
SHP-018086,WH-015,CUS-0031,CRP-010,2022-11-05,2022-11-15,จัดส่งแล้ว,23292.97,25067.1,เรือ,สายฝน พันธ์ดี,ฉฉ-3164 สข
SHP-018087,WH-001,CUS-0153,CRP-012,2022-03-06,,รอดำเนินการ,2574.85,2970.52,รถบรรทุก,สุชาติ เจริญสุข,กก-1104 ชม
SHP-018088,WH-006,CUS-0198,CRP-002,2024-05-22,2024-05-25,จัดส่งแล้ว,10215.08,14876.4,รถบรรทุก,สุดา ดาวเรือง,ขข-2342 ชม
SHP-018089,WH-004,CUS-0160,CRP-015,2021-09-19,2021-09-28,จัดส่งแล้ว,18463.92,33108.67,รถบรรทุก,สายฝน มงคล,กก-3088 กทม
SHP-018090,WH-005,CUS-0171,CRP-004,2021-05-21,2021-06-03,จัดส่งแล้ว,8387.46,5912.15,รถไฟ,เกษม แสงงาม,กก-9423 กทม
SHP-018091,WH-006,CUS-0115,CRP-008,2021-02-16,2021-03-02,จัดส่งแล้ว,5334.34,7299.68,เรือ,ประสิทธิ์ ดีงาม,งง-5459 สข
SHP-018092,WH-014,CUS-0104,CRP-014,2022-04-23,2022-04-30,จัดส่งแล้ว,21337.45,30790.21,รถไฟ,รัตนา ดำรง,ขข-2850 สข
SHP-018093,WH-004,CUS-0141,CRP-012,2023-09-26,2023-10-02,จัดส่งแล้ว,11732.23,27179.72,เรือ,สมบัติ มีสุข,กก-4391 ชม
SHP-018094,WH-011,CUS-0043,CRP-009,2025-06-22,2025-06-24,จัดส่งแล้ว,14791.8,22820.28,รถบรรทุก,ยุทธนา บุญมา,งง-9486 สง
SHP-018095,WH-001,CUS-0040,CRP-006,2022-11-07,2022-11-14,จัดส่งแล้ว,28899.88,54132.52,รถบรรทุก,นภา รุ่งโรจน์,กก-1512 สข
SHP-018096,WH-007,CUS-0168,CRP-006,2023-08-23,2023-09-05,จัดส่งแล้ว,15567.64,30572.9,รถบรรทุก,ลัดดา เพชรดี,ฉฉ-4996 สง
SHP-018097,WH-008,CUS-0043,CRP-003,2025-01-02,2025-01-08,จัดส่งแล้ว,14229.21,7322.66,เรือ,วิชัย สีทอง,ฉฉ-9348 สข
SHP-018098,WH-004,CUS-0143,CRP-012,2025-11-05,2025-11-16,กำลังขนส่ง,10808.85,14405.98,รถไฟ,สายฝน วงศ์งาม,ฉฉ-6279 สง
SHP-018099,WH-008,CUS-0051,CRP-008,2023-01-09,2023-01-12,จัดส่งแล้ว,26524.94,15637.75,รถบรรทุก,สุชาติ ชูชื่น,งง-6081 ขก
SHP-018100,WH-007,CUS-0107,CRP-008,2023-01-03,2023-01-09,กำลังขนส่ง,2134.15,4422.74,รถบรรทุก,ปราณี ทรัพย์มา,ขข-4290 สข
SHP-018101,WH-003,CUS-0013,CRP-009,2024-02-15,2024-02-23,จัดส่งแล้ว,20588.76,17527.73,รถบรรทุก,สายฝน สุขใจ,ขข-7513 ชม
SHP-018102,WH-001,CUS-0013,CRP-007,2022-07-19,2022-07-22,จัดส่งแล้ว,28371.83,45357.96,รถบรรทุก,ชัยวัฒน์ ศรีสุข,ชช-1156 สง
SHP-018103,WH-009,CUS-0063,CRP-004,2025-10-11,2025-10-23,กำลังขนส่ง,26941.87,54089.49,รถบรรทุก,ชัยวัฒน์ ดวงดี,กก-5331 สข
SHP-018104,WH-004,CUS-0200,CRP-003,2022-04-25,2022-05-09,จัดส่งแล้ว,11671.26,6754.77,รถบรรทุก,สุรศักดิ์ รักษ์ดี,งง-2731 สข
SHP-018105,WH-014,CUS-0114,CRP-002,2023-06-15,2023-06-23,จัดส่งแล้ว,4522.64,4207.29,เรือ,ฉัตรชัย เพชรดี,กก-2468 สข
SHP-018106,WH-001,CUS-0007,CRP-012,2023-06-01,2023-06-03,จัดส่งแล้ว,11157.03,8368.52,รถไฟ,ธวัช พิมพา,ฉฉ-3248 กทม
SHP-018107,WH-007,CUS-0093,CRP-011,2022-07-01,2022-07-07,จัดส่งแล้ว,3563.73,2540.86,รถบรรทุก,มาลี ดวงดี,กก-6689 ชม
SHP-018108,WH-015,CUS-0115,CRP-011,2022-01-16,2022-01-22,จัดส่งแล้ว,15910.57,32257.61,รถบรรทุก,ทองสุข มีสุข,ขข-6888 สง
SHP-018109,WH-008,CUS-0154,CRP-007,2024-10-24,2024-11-03,กำลังขนส่ง,1355.75,2972.62,เรือ,สมหญิง ทองดี,งง-2889 กทม
SHP-018110,WH-013,CUS-0023,CRP-004,2022-07-26,2022-07-27,จัดส่งแล้ว,788.66,1876.2,รถไฟ,วิทยา ใจดี,ชช-2942 สง
SHP-018111,WH-009,CUS-0047,CRP-010,2022-10-11,2022-10-17,กำลังขนส่ง,3616.14,8263.1,รถไฟ,กมลา ทรัพย์มา,ฉฉ-4024 ชม
SHP-018112,WH-013,CUS-0018,CRP-005,2025-10-21,2025-11-03,จัดส่งแล้ว,3738.99,7786.94,เรือ,อาทิตย์ ทองดี,งง-4197 กทม
SHP-018113,WH-004,CUS-0199,CRP-001,2023-09-16,2023-09-30,จัดส่งแล้ว,29337.8,27678.91,รถบรรทุก,ชาญชัย ดีงาม,กก-2749 ขก
SHP-018114,WH-008,CUS-0014,CRP-014,2025-11-15,2025-11-26,กำลังขนส่ง,5219.23,11375.89,รถบรรทุก,นิตยา สีทอง,ฉฉ-3620 สข
SHP-018115,WH-001,CUS-0055,CRP-007,2021-08-30,2021-09-08,จัดส่งแล้ว,15452.11,18626.08,รถบรรทุก,นงลักษณ์ ดำรง,กก-7882 กทม
SHP-018116,WH-010,CUS-0166,CRP-012,2024-12-18,2025-01-01,จัดส่งแล้ว,5495.15,8583.82,รถบรรทุก,ธวัช พิมพา,กก-7789 ขก
SHP-018117,WH-015,CUS-0197,CRP-012,2024-08-22,2024-08-23,จัดส่งแล้ว,1215.04,1215.55,รถไฟ,ลัดดา ชูชื่น,ขข-4492 ชม
SHP-018118,WH-007,CUS-0005,CRP-007,2024-03-20,2024-03-23,จัดส่งแล้ว,1425.57,2182.91,รถบรรทุก,ธนกร พันธ์ดี,ชช-7221 กทม
SHP-018119,WH-009,CUS-0047,CRP-005,2025-04-02,2025-04-11,ยกเลิก,23411.52,48678.02,รถบรรทุก,กิตติ มงคล,ฉฉ-3344 ขก
SHP-018120,WH-007,CUS-0080,CRP-014,2021-11-21,2021-12-04,จัดส่งแล้ว,23934.93,48122.7,รถไฟ,นภา ศรีสุข,ชช-3212 สง
SHP-018121,WH-011,CUS-0061,CRP-004,2025-02-23,2025-03-05,จัดส่งแล้ว,3321.48,4673.7,รถบรรทุก,วิชัย วงศ์งาม,ขข-9542 กทม
SHP-018122,WH-010,CUS-0132,CRP-012,2023-06-05,2023-06-18,จัดส่งแล้ว,1173.22,2065.23,รถบรรทุก,ปราณี วงศ์งาม,ชช-7298 ชม
SHP-018123,WH-004,CUS-0032,CRP-014,2021-10-01,,รอดำเนินการ,2730.6,6522.37,รถบรรทุก,สมบัติ พิมพา,กก-1963 สง
SHP-018124,WH-004,CUS-0046,CRP-006,2022-07-30,2022-08-02,จัดส่งแล้ว,10105.54,17358.23,รถบรรทุก,ลัดดา โชคดี,กก-2887 สง
SHP-018125,WH-007,CUS-0021,CRP-010,2025-10-31,2025-11-01,จัดส่งแล้ว,1807.54,1485.5,รถบรรทุก,ณรงค์ ทองแดง,งง-9971 กทม
SHP-018126,WH-005,CUS-0140,CRP-009,2025-10-07,2025-10-17,จัดส่งแล้ว,10032.22,20263.69,รถไฟ,ยุทธนา บุญมา,ฉฉ-5400 สง
SHP-018127,WH-005,CUS-0026,CRP-009,2024-08-11,2024-08-13,จัดส่งแล้ว,10574.44,15241.27,รถบรรทุก,วรากร บุญมา,ชช-4043 กทม
SHP-018128,WH-015,CUS-0107,CRP-003,2021-03-10,2021-03-13,จัดส่งแล้ว,8546.38,20963.86,รถบรรทุก,ทองสุข สีทอง,ขข-8567 กทม
SHP-018129,WH-012,CUS-0156,CRP-011,2023-01-28,2023-02-08,กำลังขนส่ง,8369.44,12246.78,รถบรรทุก,อนันต์ ทองดี,กก-2609 สง
SHP-018130,WH-013,CUS-0044,CRP-013,2021-10-03,2021-10-10,จัดส่งแล้ว,27412.58,56158.16,รถบรรทุก,ณรงค์ ดีงาม,ฉฉ-7157 ชม
SHP-018131,WH-002,CUS-0085,CRP-002,2023-08-12,2023-08-18,จัดส่งแล้ว,17005.06,39645.91,รถบรรทุก,เกษม ดาวเรือง,ขข-7063 สง
SHP-018132,WH-011,CUS-0041,CRP-014,2022-01-01,2022-01-10,จัดส่งแล้ว,16450.26,9812.17,รถบรรทุก,สมชาย ฤทธิ์ไกร,งง-1196 ชม
SHP-018133,WH-010,CUS-0047,CRP-008,2021-10-08,2021-10-19,จัดส่งแล้ว,7117.83,11884.83,รถบรรทุก,ยุทธนา เกษตรดี,ชช-1935 ชม
SHP-018134,WH-004,CUS-0168,CRP-001,2025-01-30,2025-02-02,จัดส่งแล้ว,5482.37,6439.03,รถบรรทุก,วรากร โชคดี,ขข-6165 สง
SHP-018135,WH-001,CUS-0177,CRP-010,2021-10-22,2021-11-04,จัดส่งแล้ว,8691.85,10331.99,รถบรรทุก,นภา ฤทธิ์ไกร,ชช-7477 ชม
SHP-018136,WH-009,CUS-0045,CRP-003,2022-07-14,2022-07-27,จัดส่งแล้ว,13995.15,10931.37,เรือ,สุชาติ ใจดี,ชช-5633 สง
SHP-018137,WH-007,CUS-0184,CRP-008,2025-10-13,2025-10-26,จัดส่งแล้ว,641.07,573.59,รถบรรทุก,สายฝน มีสุข,งง-2477 สข
SHP-018138,WH-009,CUS-0141,CRP-013,2025-09-23,,รอดำเนินการ,3319.2,5022.64,รถบรรทุก,วีระ ใจดี,ฉฉ-1327 สข
SHP-018139,WH-015,CUS-0060,CRP-013,2021-07-20,2021-07-24,จัดส่งแล้ว,2440.18,1345.29,รถบรรทุก,วิชัย มงคล,งง-3844 ขก
SHP-018140,WH-004,CUS-0015,CRP-014,2025-01-10,2025-01-14,จัดส่งแล้ว,25728.35,24847.09,เรือ,ณรงค์ สีทอง,งง-5545 สข
SHP-018141,WH-010,CUS-0148,CRP-004,2024-11-04,2024-11-05,จัดส่งแล้ว,23925.44,37252.02,เรือ,สุนิสา พันธ์ดี,ฉฉ-4564 สข
SHP-018142,WH-014,CUS-0185,CRP-007,2022-06-23,2022-07-04,กำลังขนส่ง,20560.61,17886.74,รถไฟ,ปิยะ สาระ,กก-8741 ชม
SHP-018143,WH-004,CUS-0145,CRP-014,2021-10-14,2021-10-20,จัดส่งแล้ว,2782.23,2440.36,เรือ,สุนิสา ดวงดี,งง-5515 ชม
SHP-018144,WH-012,CUS-0074,CRP-006,2022-03-20,2022-04-03,กำลังขนส่ง,8329.77,6880.75,รถไฟ,ยุทธนา มั่งมี,ชช-4687 สข
SHP-018145,WH-015,CUS-0017,CRP-013,2021-02-16,2021-02-28,ยกเลิก,14757.19,34573.0,เรือ,ประสิทธิ์ สมบูรณ์,ขข-4914 สง
SHP-018146,WH-003,CUS-0047,CRP-002,2021-05-29,,รอดำเนินการ,19029.8,36317.9,รถบรรทุก,ยุทธนา เจริญสุข,กก-8193 กทม
SHP-018147,WH-002,CUS-0110,CRP-010,2023-09-05,,รอดำเนินการ,26581.13,17992.2,รถไฟ,ธนกร บุญมา,ฉฉ-1623 ชม
SHP-018148,WH-003,CUS-0031,CRP-009,2022-09-23,2022-09-24,จัดส่งแล้ว,22135.35,21760.22,เรือ,พิชัย เจริญสุข,ฉฉ-4077 สข
SHP-018149,WH-005,CUS-0136,CRP-006,2023-08-24,2023-09-04,จัดส่งแล้ว,5441.69,9543.15,รถบรรทุก,ปิยะ มงคล,กก-6170 ชม
SHP-018150,WH-005,CUS-0025,CRP-002,2023-06-03,2023-06-12,จัดส่งแล้ว,26189.96,33311.82,รถไฟ,อาทิตย์ ใจดี,กก-5347 กทม
SHP-018151,WH-010,CUS-0132,CRP-003,2024-01-28,2024-01-30,จัดส่งแล้ว,3607.76,2965.71,เรือ,สายฝน วงศ์งาม,ขข-5413 ขก
SHP-018152,WH-009,CUS-0113,CRP-009,2021-09-11,2021-09-21,จัดส่งแล้ว,18968.54,11348.26,รถบรรทุก,ยุทธนา สีทอง,ขข-6834 สข
SHP-018153,WH-007,CUS-0047,CRP-002,2022-12-05,2022-12-18,จัดส่งแล้ว,17056.67,40638.21,รถบรรทุก,ชาญชัย พิมพา,ฉฉ-5535 สง
SHP-018154,WH-002,CUS-0009,CRP-014,2025-07-01,2025-07-12,จัดส่งแล้ว,1176.11,2121.52,เรือ,กมลา สมบูรณ์,ชช-5215 กทม
SHP-018155,WH-013,CUS-0116,CRP-001,2025-07-07,2025-07-11,จัดส่งแล้ว,23691.93,37384.16,เรือ,จักรกฤษณ์ พันธ์ดี,ฉฉ-9748 สง
SHP-018156,WH-004,CUS-0105,CRP-015,2021-12-14,2021-12-22,จัดส่งแล้ว,11584.22,8739.02,เรือ,สุชาติ ชูชื่น,ขข-5121 กทม
SHP-018157,WH-005,CUS-0036,CRP-008,2025-04-18,2025-05-02,จัดส่งแล้ว,3166.32,4599.29,รถบรรทุก,เอกชัย ทรัพย์มา,ฉฉ-4641 ชม
SHP-018158,WH-004,CUS-0164,CRP-013,2023-02-24,2023-03-08,จัดส่งแล้ว,5619.94,12154.14,รถบรรทุก,ชาญชัย บุญมา,งง-6350 ขก
SHP-018159,WH-007,CUS-0153,CRP-009,2025-09-19,2025-10-03,จัดส่งแล้ว,24300.42,55934.24,เรือ,ธวัช พันธ์ดี,งง-1387 สข
SHP-018160,WH-006,CUS-0161,CRP-002,2023-05-27,2023-06-08,จัดส่งแล้ว,16994.85,34606.59,รถบรรทุก,สุดา สีทอง,งง-7552 ชม
SHP-018161,WH-015,CUS-0154,CRP-011,2024-08-07,2024-08-21,จัดส่งแล้ว,21702.56,21290.37,รถบรรทุก,สุดา ดำรง,ขข-6584 สข
SHP-018162,WH-013,CUS-0024,CRP-001,2025-07-24,2025-08-06,จัดส่งแล้ว,16605.46,22614.61,เรือ,วิชัย ดาวเรือง,กก-1628 ชม
SHP-018163,WH-015,CUS-0197,CRP-004,2022-06-28,2022-06-30,กำลังขนส่ง,2699.41,1698.07,รถไฟ,สุดา สาระ,กก-9572 กทม
SHP-018164,WH-006,CUS-0001,CRP-005,2025-04-05,2025-04-10,จัดส่งแล้ว,11278.83,14671.85,รถบรรทุก,ยุทธนา เจริญสุข,งง-9224 สง
SHP-018165,WH-011,CUS-0074,CRP-001,2021-08-31,2021-09-14,กำลังขนส่ง,16957.37,31938.41,รถไฟ,ประสิทธิ์ มงคล,ขข-7089 ขก
SHP-018166,WH-013,CUS-0022,CRP-001,2024-07-22,2024-08-01,ยกเลิก,22932.64,47416.95,รถบรรทุก,นิตยา ชูชื่น,กก-5854 สข
SHP-018167,WH-009,CUS-0085,CRP-006,2025-08-02,2025-08-07,จัดส่งแล้ว,16699.46,28425.44,รถบรรทุก,กมลา โชคดี,งง-4176 ขก
SHP-018168,WH-007,CUS-0091,CRP-009,2025-03-09,2025-03-10,จัดส่งแล้ว,26712.81,43844.72,รถบรรทุก,สุชาติ พลัง,ขข-8616 กทม
SHP-018169,WH-008,CUS-0157,CRP-003,2025-11-01,2025-11-12,จัดส่งแล้ว,2746.51,2029.96,รถบรรทุก,ปิยะ เกษตรดี,กก-9876 สข
SHP-018170,WH-001,CUS-0187,CRP-005,2025-05-11,2025-05-15,จัดส่งแล้ว,26236.25,52326.78,รถไฟ,มาลี มงคล,งง-9179 กทม
SHP-018171,WH-004,CUS-0159,CRP-011,2021-11-14,2021-11-17,จัดส่งแล้ว,13798.27,23229.01,เรือ,จันทร์ ทองแดง,ฉฉ-9555 ชม
SHP-018172,WH-015,CUS-0035,CRP-008,2024-10-22,2024-10-29,จัดส่งแล้ว,24995.75,16952.3,เรือ,มาลี ดีงาม,งง-6912 กทม
